subj_idx,ss_presented,inhibited,ssd,rt
7,1,1,92,-999
7,1,0,144,196
7,1,0,244,324
7,1,1,92,-999
7,0,-999,-999,496
7,0,-999,-999,384
7,1,0,244,268
7,0,-999,-999,172
7,0,-999,-999,136
7,0,-999,-999,192
7,0,-999,-999,180
7,0,-999,-999,276
7,0,-999,-999,336
7,1,0,192,184
7,0,-999,-999,376
7,0,-999,-999,160
7,1,0,244,232
7,0,-999,-999,244
7,1,1,92,-999
7,0,-999,-999,316
7,0,-999,-999,-999
7,1,1,92,-999
7,0,-999,-999,264
7,1,1,144,-999
7,1,0,196,208
7,1,1,144,-999
7,0,-999,-999,208
7,1,1,192,-999
7,0,-999,-999,208
7,0,-999,-999,304
7,0,-999,-999,320
7,1,1,244,-999
7,0,-999,-999,240
7,1,1,244,-999
7,0,-999,-999,276
7,0,-999,-999,240
7,1,0,144,204
7,1,1,144,-999
7,1,1,92,-999
7,0,-999,-999,276
7,1,1,92,-999
7,1,0,192,248
7,1,1,192,-999
7,1,1,192,-999
7,1,1,244,-999
7,1,1,144,-999
7,0,-999,-999,260
7,0,-999,-999,376
7,1,0,244,236
7,1,1,144,-999
7,0,-999,-999,368
7,0,-999,-999,240
7,0,-999,-999,312
7,0,-999,-999,348
7,1,1,92,-999
7,1,1,92,-999
7,0,-999,-999,336
7,1,1,196,-999
7,1,1,96,-999
7,0,-999,-999,252
7,0,-999,-999,376
7,0,-999,-999,232
7,0,-999,-999,212
7,1,1,144,-999
7,0,-999,-999,268
7,0,-999,-999,180
7,0,-999,-999,224
7,0,-999,-999,264
7,0,-999,-999,188
7,0,-999,-999,228
7,0,-999,-999,196
7,0,-999,-999,516
7,0,-999,-999,344
7,0,-999,-999,200
7,0,-999,-999,380
7,0,-999,-999,324
7,0,-999,-999,248
7,0,-999,-999,588
7,1,1,148,-999
7,0,-999,-999,200
7,0,-999,-999,188
7,0,-999,-999,204
7,0,-999,-999,464
7,1,1,92,-999
7,0,-999,-999,-999
7,0,-999,-999,288
7,0,-999,-999,332
7,0,-999,-999,356
7,0,-999,-999,348
7,1,0,196,288
7,0,-999,-999,248
7,0,-999,-999,-999
7,0,-999,-999,300
7,1,1,144,-999
7,1,0,244,312
7,1,0,244,268
7,0,-999,-999,280
7,1,1,92,-999
7,0,-999,-999,248
7,1,1,96,-999
7,1,1,144,-999
7,1,0,192,220
7,1,1,196,-999
7,0,-999,-999,288
7,1,0,248,272
7,0,-999,-999,212
7,0,-999,-999,252
7,0,-999,-999,324
7,1,0,244,220
7,1,1,92,-999
7,0,-999,-999,264
7,1,0,192,212
7,1,1,144,-999
7,0,-999,-999,228
7,1,0,192,244
7,0,-999,-999,336
7,0,-999,-999,-999
7,0,-999,-999,196
7,1,0,144,176
7,0,-999,-999,292
7,1,0,244,300
7,0,-999,-999,208
7,1,1,92,-999
7,1,0,244,236
7,0,-999,-999,-999
7,0,-999,-999,304
7,0,-999,-999,264
7,0,-999,-999,404
7,0,-999,-999,176
7,1,0,144,200
7,0,-999,-999,220
7,1,1,144,-999
7,1,0,192,260
7,1,1,192,-999
7,1,0,196,208
7,0,-999,-999,296
7,1,1,244,-999
7,0,-999,-999,196
7,1,0,244,252
7,1,1,92,-999
7,0,-999,-999,584
7,1,0,144,192
7,1,1,196,-999
7,0,-999,-999,216
7,0,-999,-999,236
7,0,-999,-999,400
7,1,1,92,-999
7,0,-999,-999,240
7,1,1,144,-999
7,1,1,144,-999
7,0,-999,-999,200
7,0,-999,-999,520
7,0,-999,-999,420
7,0,-999,-999,208
7,0,-999,-999,196
7,0,-999,-999,276
7,1,0,192,268
7,0,-999,-999,188
7,1,0,192,216
7,1,0,244,256
7,0,-999,-999,280
7,0,-999,-999,256
7,1,1,92,-999
7,0,-999,-999,188
7,0,-999,-999,244
7,0,-999,-999,-999
7,0,-999,-999,416
7,0,-999,-999,-999
7,1,1,92,-999
7,1,1,144,-999
7,0,-999,-999,320
7,0,-999,-999,432
7,1,1,92,-999
7,1,1,248,-999
7,0,-999,-999,512
7,0,-999,-999,300
7,1,0,148,188
7,1,0,244,284
7,1,1,92,-999
7,1,1,144,-999
7,0,-999,-999,192
7,0,-999,-999,476
7,1,1,192,-999
7,0,-999,-999,204
7,0,-999,-999,-999
7,0,-999,-999,260
7,0,-999,-999,-999
7,1,1,92,-999
7,0,-999,-999,184
7,0,-999,-999,-999
8,1,1,92,-999
8,1,1,116,-999
8,0,-999,-999,440
8,0,-999,-999,328
8,0,-999,-999,420
8,0,-999,-999,256
8,0,-999,-999,264
8,1,1,116,-999
8,1,1,144,-999
8,0,-999,-999,352
8,1,0,92,232
8,0,-999,-999,324
8,0,-999,-999,240
8,0,-999,-999,240
8,0,-999,-999,464
8,0,-999,-999,344
8,0,-999,-999,236
8,1,1,68,-999
8,0,-999,-999,264
8,0,-999,-999,288
8,0,-999,-999,-999
8,0,-999,-999,-999
8,1,1,144,-999
8,1,1,68,-999
8,0,-999,-999,284
8,0,-999,-999,308
8,1,1,68,-999
8,0,-999,-999,264
8,0,-999,-999,-999
8,1,1,120,-999
8,1,1,92,-999
8,0,-999,-999,-999
8,1,1,120,-999
8,0,-999,-999,224
8,0,-999,-999,-999
8,0,-999,-999,340
8,1,1,144,-999
8,0,-999,-999,-999
8,0,-999,-999,224
8,0,-999,-999,332
8,0,-999,-999,204
8,1,1,148,-999
8,1,1,68,-999
8,0,-999,-999,256
8,0,-999,-999,420
8,1,1,92,-999
8,1,1,68,-999
8,0,-999,-999,328
8,0,-999,-999,-999
8,0,-999,-999,-999
8,0,-999,-999,236
8,0,-999,-999,324
8,0,-999,-999,324
8,0,-999,-999,272
8,0,-999,-999,272
8,0,-999,-999,168
8,1,1,116,-999
8,0,-999,-999,324
8,1,0,116,208
8,1,1,144,-999
8,1,1,144,-999
8,0,-999,-999,268
8,1,1,116,-999
8,0,-999,-999,228
8,0,-999,-999,-999
8,1,1,144,-999
8,0,-999,-999,-999
8,1,1,144,-999
8,0,-999,-999,308
8,0,-999,-999,312
8,0,-999,-999,324
8,1,1,68,-999
8,1,1,116,-999
8,0,-999,-999,220
8,0,-999,-999,276
8,0,-999,-999,384
8,0,-999,-999,316
8,1,1,96,-999
8,1,0,92,252
8,0,-999,-999,308
8,0,-999,-999,268
8,0,-999,-999,292
8,0,-999,-999,-999
8,1,1,68,-999
8,0,-999,-999,240
8,0,-999,-999,292
8,1,1,68,-999
8,1,1,96,-999
8,1,1,92,-999
8,0,-999,-999,316
8,1,1,120,-999
8,0,-999,-999,256
8,1,1,116,-999
8,0,-999,-999,236
8,1,1,144,-999
8,0,-999,-999,-999
8,1,1,44,-999
8,0,-999,-999,232
8,0,-999,-999,300
8,1,1,144,-999
8,0,-999,-999,272
8,0,-999,-999,336
8,1,0,192,252
8,0,-999,-999,312
8,0,-999,-999,268
8,0,-999,-999,264
8,1,1,92,-999
8,1,1,144,-999
8,0,-999,-999,288
8,1,1,192,-999
8,0,-999,-999,312
8,0,-999,-999,252
8,0,-999,-999,-999
8,0,-999,-999,-999
8,1,1,92,-999
8,0,-999,-999,424
8,1,1,192,-999
8,0,-999,-999,252
8,1,0,192,-999
8,0,-999,-999,-999
8,0,-999,-999,312
8,0,-999,-999,220
8,0,-999,-999,500
8,0,-999,-999,336
8,0,-999,-999,340
8,1,1,44,-999
8,0,-999,-999,352
8,1,1,48,-999
8,1,1,92,-999
8,0,-999,-999,256
8,0,-999,-999,424
8,0,-999,-999,292
8,1,1,92,-999
8,1,1,144,-999
8,0,-999,-999,-999
8,0,-999,-999,-999
8,0,-999,-999,420
8,0,-999,-999,332
8,1,1,144,-999
8,0,-999,-999,284
8,1,1,196,-999
8,1,1,92,-999
8,1,1,144,-999
8,1,1,48,-999
8,0,-999,-999,280
8,0,-999,-999,344
8,1,1,44,-999
8,0,-999,-999,276
8,0,-999,-999,256
8,0,-999,-999,328
8,1,0,144,232
8,0,-999,-999,272
8,0,-999,-999,320
8,1,0,192,-999
8,1,1,96,-999
8,1,1,148,-999
8,0,-999,-999,296
8,0,-999,-999,-999
8,1,1,92,-999
8,0,-999,-999,-999
8,0,-999,-999,284
8,0,-999,-999,256
8,0,-999,-999,-999
8,0,-999,-999,-999
8,0,-999,-999,300
8,0,-999,-999,260
8,0,-999,-999,-999
8,0,-999,-999,252
8,0,-999,-999,296
8,0,-999,-999,300
8,1,1,92,-999
8,0,-999,-999,-999
8,0,-999,-999,236
8,0,-999,-999,472
8,1,1,44,-999
8,0,-999,-999,240
8,1,1,44,-999
8,0,-999,-999,376
8,0,-999,-999,276
8,0,-999,-999,256
8,0,-999,-999,344
8,1,1,144,-999
8,1,0,192,276
8,0,-999,-999,220
8,0,-999,-999,268
8,1,1,192,-999
8,1,1,48,-999
8,0,-999,-999,332
8,0,-999,-999,312
8,0,-999,-999,352
8,1,1,44,-999
8,0,-999,-999,192
8,0,-999,-999,160
8,1,0,192,240
8,1,1,92,-999
8,0,-999,-999,276
8,1,1,96,-999
8,0,-999,-999,316
8,1,1,144,-999
8,1,1,144,-999
8,1,1,196,-999
8,0,-999,-999,516
8,0,-999,-999,264
8,0,-999,-999,-999
8,1,1,92,-999
8,0,-999,-999,-999
8,0,-999,-999,384
8,0,-999,-999,400
8,0,-999,-999,216
8,0,-999,-999,180
8,1,1,144,-999
8,0,-999,-999,576
8,0,-999,-999,252
8,0,-999,-999,236
8,0,-999,-999,220
8,1,1,192,-999
8,1,1,44,-999
8,1,1,144,-999
8,1,0,192,264
8,1,1,44,-999
8,0,-999,-999,-999
8,0,-999,-999,416
8,0,-999,-999,-999
8,0,-999,-999,168
8,0,-999,-999,236
8,0,-999,-999,336
8,1,1,96,-999
8,1,1,144,-999
8,1,0,144,-999
8,0,-999,-999,256
8,1,1,192,-999
8,0,-999,-999,236
8,0,-999,-999,-999
8,0,-999,-999,308
8,0,-999,-999,308
8,1,1,44,-999
8,0,-999,-999,228
8,0,-999,-999,228
8,1,0,192,280
8,0,-999,-999,336
8,0,-999,-999,184
8,1,1,44,-999
8,0,-999,-999,220
8,1,0,92,136
8,0,-999,-999,280
8,1,1,92,-999
8,1,1,144,-999
8,0,-999,-999,364
8,1,0,192,212
8,1,1,144,-999
8,1,1,48,-999
8,0,-999,-999,-999
8,0,-999,-999,424
8,1,1,192,-999
8,0,-999,-999,248
8,0,-999,-999,332
8,0,-999,-999,316
8,0,-999,-999,196
8,0,-999,-999,384
8,1,1,44,-999
8,0,-999,-999,240
8,1,1,92,-999
8,1,1,96,-999
8,0,-999,-999,176
8,0,-999,-999,-999
8,0,-999,-999,248
8,0,-999,-999,292
8,0,-999,-999,280
8,0,-999,-999,224
8,0,-999,-999,236
8,0,-999,-999,332
8,0,-999,-999,284
8,1,1,44,-999
8,0,-999,-999,248
8,0,-999,-999,272
8,0,-999,-999,336
8,0,-999,-999,388
8,0,-999,-999,232
8,0,-999,-999,332
8,1,1,144,-999
8,1,1,192,-999
8,0,-999,-999,256
8,0,-999,-999,192
8,0,-999,-999,-999
8,1,1,44,-999
8,0,-999,-999,232
8,0,-999,-999,-999
8,0,-999,-999,228
8,0,-999,-999,284
8,0,-999,-999,316
8,0,-999,-999,144
8,1,1,92,-999
8,0,-999,-999,-999
9,0,-999,-999,188
9,0,-999,-999,244
9,0,-999,-999,192
9,0,-999,-999,196
9,0,-999,-999,-999
9,0,-999,-999,120
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,120
9,0,-999,-999,200
9,0,-999,-999,148
9,1,1,80,-999
9,0,-999,-999,200
9,0,-999,-999,132
9,0,-999,-999,184
9,0,-999,-999,144
9,1,0,184,248
9,0,-999,-999,220
9,1,0,84,184
9,1,0,136,228
9,1,0,132,204
9,0,-999,-999,240
9,1,0,184,192
9,0,-999,-999,-999
9,0,-999,-999,168
9,1,0,184,168
9,0,-999,-999,204
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,1,80,-999
9,1,0,132,220
9,1,1,136,-999
9,0,-999,-999,-999
9,1,1,132,-999
9,1,0,184,192
9,1,0,184,168
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,208
9,1,0,84,128
9,1,0,184,232
9,1,1,136,-999
9,1,0,184,276
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,248
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,1,80,-999
9,0,-999,-999,-999
9,0,-999,-999,196
9,0,-999,-999,-999
9,0,-999,-999,252
9,0,-999,-999,-999
9,0,-999,-999,200
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,116
9,0,-999,-999,-999
9,1,0,84,148
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,128
9,1,0,136,200
9,0,-999,-999,156
9,0,-999,-999,128
9,0,-999,-999,-999
9,0,-999,-999,240
9,1,0,84,88
9,0,-999,-999,232
9,1,0,132,200
9,0,-999,-999,220
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,132
9,1,1,184,-999
9,0,-999,-999,-999
9,1,1,80,-999
9,1,0,180,276
9,1,1,136,-999
9,1,0,132,200
9,1,1,84,-999
9,1,1,184,-999
9,1,1,84,-999
9,1,1,136,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,1,84,-999
9,1,0,184,180
9,1,1,132,-999
9,1,1,132,-999
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,0,132,192
9,1,0,184,240
9,0,-999,-999,172
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,124
9,1,1,84,-999
9,1,0,136,140
9,0,-999,-999,-999
9,1,0,136,204
9,0,-999,-999,120
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,1,184,-999
9,1,1,84,-999
9,0,-999,-999,296
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,236
9,1,1,136,-999
9,0,-999,-999,-999
9,0,-999,-999,196
9,0,-999,-999,316
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,228
9,1,1,136,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,1,136,-999
9,0,-999,-999,256
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,352
9,0,-999,-999,324
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,256
9,0,-999,-999,-999
9,1,0,132,224
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,208
9,0,-999,-999,-999
9,1,1,132,-999
9,0,-999,-999,-999
9,1,1,136,-999
9,0,-999,-999,296
9,1,0,184,-999
9,1,0,136,180
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,124
9,1,0,184,212
9,0,-999,-999,172
9,0,-999,-999,224
9,0,-999,-999,-999
9,0,-999,-999,180
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,380
9,0,-999,-999,156
9,0,-999,-999,252
9,0,-999,-999,-999
9,0,-999,-999,92
9,1,1,84,-999
9,1,1,136,-999
9,1,1,84,-999
9,0,-999,-999,-999
9,1,1,132,-999
9,0,-999,-999,240
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,0,184,240
9,0,-999,-999,-999
9,0,-999,-999,192
9,1,1,132,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,1,84,-999
9,0,-999,-999,300
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,1,84,-999
9,1,0,184,180
9,0,-999,-999,332
9,0,-999,-999,-999
9,0,-999,-999,272
9,1,0,132,176
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,184
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,0,184,284
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,1,0,132,168
9,0,-999,-999,-999
9,1,0,184,236
9,1,0,184,176
9,1,0,84,164
9,1,0,136,180
9,0,-999,-999,184
9,0,-999,-999,280
9,0,-999,-999,240
9,1,1,132,-999
9,1,1,84,-999
9,0,-999,-999,-999
9,1,0,184,216
9,0,-999,-999,168
9,0,-999,-999,-999
9,0,-999,-999,176
9,0,-999,-999,224
9,1,1,132,-999
9,1,1,84,-999
9,1,0,184,272
9,1,0,184,204
9,0,-999,-999,284
9,1,0,184,244
9,1,1,132,-999
9,0,-999,-999,328
9,0,-999,-999,244
9,0,-999,-999,-999
9,0,-999,-999,120
9,1,0,84,112
9,0,-999,-999,188
9,1,0,132,200
9,1,0,132,168
9,0,-999,-999,252
9,1,1,84,-999
9,0,-999,-999,216
9,0,-999,-999,248
9,1,1,84,-999
9,1,0,136,188
9,0,-999,-999,200
9,1,0,184,212
9,0,-999,-999,260
9,0,-999,-999,232
9,1,1,184,-999
9,0,-999,-999,-999
9,0,-999,-999,196
9,1,0,184,248
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,116
9,0,-999,-999,284
9,1,1,84,-999
9,0,-999,-999,352
9,0,-999,-999,200
9,0,-999,-999,120
9,0,-999,-999,156
9,0,-999,-999,188
9,1,0,132,124
9,1,1,136,-999
9,1,1,132,-999
9,0,-999,-999,-999
9,1,1,84,-999
9,1,1,84,-999
9,1,1,184,-999
9,0,-999,-999,196
9,0,-999,-999,276
9,0,-999,-999,180
9,1,1,132,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,344
9,1,1,84,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
9,0,-999,-999,-999
10,0,-999,-999,108
10,0,-999,-999,-999
10,0,-999,-999,-999
10,1,0,148,256
10,0,-999,-999,96
10,1,1,48,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,144
10,0,-999,-999,272
10,0,-999,-999,140
10,0,-999,-999,240
10,0,-999,-999,180
10,0,-999,-999,228
10,1,0,192,200
10,0,-999,-999,144
10,0,-999,-999,300
10,0,-999,-999,188
10,0,-999,-999,352
10,1,1,44,-999
10,0,-999,-999,456
10,1,1,96,-999
10,1,1,96,-999
10,1,0,192,204
10,0,-999,-999,-999
10,0,-999,-999,156
10,0,-999,-999,176
10,1,0,148,288
10,0,-999,-999,264
10,0,-999,-999,-999
10,0,-999,-999,164
10,0,-999,-999,284
10,0,-999,-999,324
10,0,-999,-999,-999
10,1,1,44,-999
10,1,1,48,-999
10,0,-999,-999,332
10,0,-999,-999,-999
10,1,0,144,144
10,1,0,92,160
10,0,-999,-999,252
10,0,-999,-999,180
10,1,1,92,-999
10,1,0,192,284
10,1,1,144,-999
10,0,-999,-999,-999
10,0,-999,-999,192
10,0,-999,-999,-999
10,0,-999,-999,236
10,1,0,44,-999
10,1,1,92,-999
10,0,-999,-999,320
10,0,-999,-999,-999
10,0,-999,-999,180
10,0,-999,-999,-999
10,1,1,48,-999
10,1,0,144,188
10,0,-999,-999,188
10,0,-999,-999,-999
10,0,-999,-999,128
10,1,0,192,240
10,1,1,44,-999
10,1,0,44,164
10,0,-999,-999,-999
10,0,-999,-999,256
10,1,0,92,248
10,1,0,96,152
10,1,0,192,244
10,0,-999,-999,276
10,0,-999,-999,304
10,0,-999,-999,196
10,1,0,144,172
10,0,-999,-999,152
10,0,-999,-999,144
10,1,1,144,-999
10,1,1,44,-999
10,0,-999,-999,-999
10,0,-999,-999,224
10,1,1,44,-999
10,1,0,144,168
10,0,-999,-999,236
10,0,-999,-999,320
10,1,0,92,216
10,1,0,192,184
10,1,1,96,-999
10,1,1,144,-999
10,1,1,192,-999
10,1,1,92,-999
10,0,-999,-999,172
10,1,0,92,192
10,0,-999,-999,204
10,0,-999,-999,212
10,0,-999,-999,-999
10,1,1,144,-999
10,0,-999,-999,-999
10,1,0,192,224
10,0,-999,-999,-999
10,0,-999,-999,-999
10,1,0,144,204
10,0,-999,-999,136
10,1,1,44,-999
10,1,1,48,-999
10,0,-999,-999,200
10,0,-999,-999,268
10,1,1,96,-999
10,1,1,92,-999
10,1,1,44,-999
10,0,-999,-999,-999
10,0,-999,-999,200
10,0,-999,-999,228
10,1,1,192,-999
10,0,-999,-999,328
10,1,1,44,-999
10,0,-999,-999,208
10,0,-999,-999,-999
10,0,-999,-999,348
10,0,-999,-999,-999
10,1,1,144,-999
10,1,0,144,400
10,0,-999,-999,-999
10,0,-999,-999,184
10,0,-999,-999,-999
10,0,-999,-999,-999
10,1,1,192,-999
10,0,-999,-999,184
10,0,-999,-999,280
10,0,-999,-999,-999
10,1,0,196,448
10,0,-999,-999,180
10,1,1,144,-999
10,0,-999,-999,444
10,0,-999,-999,192
10,0,-999,-999,284
10,0,-999,-999,276
10,0,-999,-999,-999
10,0,-999,-999,160
10,1,0,48,-999
10,0,-999,-999,-999
10,1,0,192,480
10,0,-999,-999,-999
10,0,-999,-999,176
10,1,0,144,264
10,1,0,92,224
10,0,-999,-999,216
10,0,-999,-999,168
10,1,0,144,200
10,1,1,196,-999
10,0,-999,-999,188
10,0,-999,-999,180
10,1,1,44,-999
10,0,-999,-999,-999
10,0,-999,-999,212
10,0,-999,-999,-999
10,0,-999,-999,200
10,0,-999,-999,248
10,0,-999,-999,-999
10,1,0,144,148
10,0,-999,-999,300
10,1,0,92,132
10,0,-999,-999,168
10,0,-999,-999,596
10,0,-999,-999,-999
10,1,1,92,-999
10,1,1,44,-999
10,1,0,144,264
10,0,-999,-999,264
10,1,1,44,-999
10,1,1,144,-999
10,1,1,92,-999
10,1,0,192,252
10,1,1,144,-999
10,0,-999,-999,-999
10,0,-999,-999,304
10,1,0,148,-999
10,0,-999,-999,404
10,0,-999,-999,164
10,1,1,92,-999
10,1,1,48,-999
10,0,-999,-999,276
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,1,0,192,192
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,164
10,0,-999,-999,-999
10,1,1,192,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,1,0,92,132
10,0,-999,-999,236
10,0,-999,-999,-999
10,0,-999,-999,172
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,1,0,92,172
10,0,-999,-999,152
10,1,0,144,204
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,132
10,0,-999,-999,-999
10,1,0,92,204
10,0,-999,-999,-999
10,0,-999,-999,-999
10,0,-999,-999,152
10,0,-999,-999,-999
10,1,1,144,-999
10,1,0,192,200
10,1,1,44,-999
10,0,-999,-999,-999
10,0,-999,-999,-999
10,1,1,44,-999
10,0,-999,-999,-999
10,0,-999,-999,140
10,1,0,92,164
10,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,128
11,0,-999,-999,132
11,0,-999,-999,304
11,0,-999,-999,196
11,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,176
11,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,-999
11,0,-999,-999,136
11,0,-999,-999,188
11,0,-999,-999,-999
11,0,-999,-999,176
11,0,-999,-999,168
11,0,-999,-999,184
11,0,-999,-999,120
11,0,-999,-999,184
11,0,-999,-999,236
11,0,-999,-999,156
11,0,-999,-999,184
11,0,-999,-999,232
11,0,-999,-999,140
11,0,-999,-999,240
11,0,-999,-999,212
11,0,-999,-999,212
11,0,-999,-999,-999
12,0,-999,-999,280
12,0,-999,-999,-999
12,0,-999,-999,224
12,0,-999,-999,344
12,0,-999,-999,248
12,1,1,144,-999
12,0,-999,-999,240
12,0,-999,-999,-999
12,0,-999,-999,304
12,0,-999,-999,236
12,0,-999,-999,-999
12,1,1,48,-999
12,0,-999,-999,248
12,0,-999,-999,212
12,0,-999,-999,-999
12,0,-999,-999,276
12,1,1,144,-999
12,0,-999,-999,-999
12,0,-999,-999,224
12,1,0,192,184
12,1,1,192,-999
12,0,-999,-999,256
12,0,-999,-999,252
12,0,-999,-999,256
12,0,-999,-999,280
12,0,-999,-999,248
12,1,1,48,-999
12,0,-999,-999,296
12,1,1,92,-999
12,0,-999,-999,-999
12,0,-999,-999,284
12,0,-999,-999,-999
12,0,-999,-999,-999
12,1,1,144,-999
12,0,-999,-999,-999
12,0,-999,-999,236
12,0,-999,-999,280
12,0,-999,-999,228
12,0,-999,-999,-999
12,1,1,144,-999
12,0,-999,-999,288
12,1,0,192,296
12,0,-999,-999,256
12,1,0,196,252
12,0,-999,-999,240
12,0,-999,-999,352
12,1,1,44,-999
12,0,-999,-999,308
12,0,-999,-999,244
12,1,1,44,-999
12,0,-999,-999,348
12,0,-999,-999,296
12,1,1,92,-999
12,1,1,92,-999
12,0,-999,-999,308
12,1,1,144,-999
12,0,-999,-999,248
12,0,-999,-999,-999
12,1,1,44,-999
12,1,1,192,-999
12,1,1,44,-999
12,1,1,144,-999
12,1,1,92,-999
12,0,-999,-999,268
12,0,-999,-999,304
12,0,-999,-999,212
12,1,1,92,-999
12,0,-999,-999,200
12,0,-999,-999,316
12,1,1,196,-999
12,1,1,92,-999
12,0,-999,-999,260
12,0,-999,-999,380
12,1,1,148,-999
12,0,-999,-999,244
12,1,1,44,-999
12,0,-999,-999,296
12,0,-999,-999,268
12,0,-999,-999,272
12,0,-999,-999,-999
12,0,-999,-999,312
12,1,0,192,232
12,0,-999,-999,-999
12,0,-999,-999,212
12,0,-999,-999,212
12,0,-999,-999,252
12,1,1,148,-999
12,0,-999,-999,224
12,1,0,192,-999
12,0,-999,-999,284
12,0,-999,-999,-999
12,0,-999,-999,240
12,0,-999,-999,-999
12,1,1,48,-999
12,0,-999,-999,212
12,0,-999,-999,-999
12,0,-999,-999,236
12,0,-999,-999,244
12,1,1,92,-999
12,0,-999,-999,316
12,0,-999,-999,-999
12,1,1,144,-999
12,0,-999,-999,272
12,0,-999,-999,180
12,0,-999,-999,264
12,0,-999,-999,-999
12,0,-999,-999,260
12,0,-999,-999,200
12,0,-999,-999,-999
12,1,1,48,-999
12,1,0,196,192
12,0,-999,-999,268
12,0,-999,-999,-999
12,1,0,44,-999
12,0,-999,-999,296
12,1,0,192,284
12,0,-999,-999,-999
12,0,-999,-999,320
12,0,-999,-999,252
12,0,-999,-999,-999
12,0,-999,-999,252
12,0,-999,-999,-999
12,0,-999,-999,204
12,0,-999,-999,-999
12,1,1,92,-999
12,0,-999,-999,220
12,0,-999,-999,248
12,0,-999,-999,240
12,0,-999,-999,248
12,0,-999,-999,-999
12,1,0,192,236
12,1,1,44,-999
12,1,1,48,-999
12,0,-999,-999,236
12,1,1,92,-999
12,1,1,192,-999
12,0,-999,-999,-999
12,1,1,144,-999
12,0,-999,-999,220
12,0,-999,-999,216
12,0,-999,-999,564
12,0,-999,-999,276
12,0,-999,-999,272
12,0,-999,-999,240
12,0,-999,-999,260
12,0,-999,-999,348
12,0,-999,-999,264
12,1,1,144,-999
12,1,0,144,232
12,0,-999,-999,272
